"grupo";"salario"
"g2";6472,69606748378
"g2";6578,2525939908
"g2";5528,40874855201
"g2";5424,70186965084
"g2";8614,00656115696
"g2";3900,99156237653
"g2";5605,54136988714
"g2";4225,9568038093
"g2";4371,63046198171
"g2";4036,47658518857
"g2";3995,1973471648
"g2";5096,88392098347
"g2";5371,2803453856
"g2";5180,75010909346
"g2";6764,36225394126
"g2";5408,99758309032
"g2";4984,42939680708
"g2";4378,15511519062
"g2";5753,67495923529
"g2";7364,80556853394
"g2";4349,23274326237
"g2";7928,68486728125
"g2";5866,68259937594
"g2";3462,05025508458
"g2";7940,7852666869
"g2";4737,67693190517
"g2";6229,7759709854
"g2";5075,98676537923
"g2";3833,97809922067
"g2";3096,14110521857
"g2";5218,87900831985
"g2";5985,01253753409
"g2";5071,80670572817
"g2";4800,41076147064
"g2";5887,28794445051
"g2";6176,32861990892
"g2";4482,64869292281
"g2";6894,15112834442
"g2";4579,82727338273
"g2";4175,72964603
"g2";4688,06077810572
"g2";6006,07087914918
"g2";5472,08011830074
"g2";5501,54961011846
"g2";5960,21278343149
"g2";4088,47672878279
"g2";6142,62951860203
"g2";5945,34151891043
"g2";3721,31229317207
"g2";4717,94928092535
"g2";5773,22848135515
"g2";5894,51060938127
"g2";6762,5996394847
"g2";6362,22574775838
"g2";4178,48562319353
"g2";3665,55915927735
"g2";5864,16225215589
"g2";3244,49847897663
"g2";7453,07921388815
"g2";6000,36019287903
"g2";5641,2212451704
"g2";4233,69939293454
"g2";6390,20711954847
"g2";6558,72661607955
"g2";6584,46308818848
"g2";3857,65039137062
"g2";5457,79109143933
"g2";5150,75059346523
"g2";5979,1735999888
"g2";4916,87556099023
"g2";4772,78995183621
"g2";5642,48925078905
"g2";5415,64665361713
"g2";4932,80874313477
"g2";6434,05245269327
"g2";5417,3522417556
"g2";4071,53972880413
"g2";5947,42030870902
"g2";2745,95846401687
"g2";5322,59244322987
"g2";5000,25774655325
"g2";4930,09689814905
"g2";6540,01405133261
"g2";5901,01248581919
"g2";6769,69747631714
"g2";3993,63334440293
"g2";4682,21915953026
"g2";5478,22725575214
"g2";4074,91737803258
"g2";5340,43218945543
"g2";5822,34040339559
"g2";7959,41732660934
"g2";4242,49258935959
"g2";6835,84350931697
"g2";5787,24317143333
"g2";4839,50698165021
"g2";7136,43731064132
"g2";7238,69643819807
"g2";3794,57784017142
"g2";6068,53212593581
"g2";6542,29032543868
"g2";4563,19724221606
"g2";5615,77474641365
"g2";4411,42865146485
"g2";5243,91571154499
"g2";6939,46807380805
"g2";3192,43765487223
"g2";6278,60014005432
"g2";5815,094294361
"g2";6282,82577975984
"g2";6484,2992749058
"g2";5857,75519912085
"g2";5200,36957477889
"g2";5243,13716315038
"g2";8865,33127175423
"g2";5687,76882871068
"g2";6660,2259391593
"g2";6059,98913185904
"g2";7308,02909233321
"g2";5685,66325298936
"g2";5826,32913027939
"g2";6668,65822287679
"g2";5690,35155688565
"g2";7323,75934580449
"g2";8252,94153936538
"g2";5657,1857552398
"g2";5718,9890176693
"g2";3681,36280161853
"g2";6326,31719126203
"g2";6642,12913381901
"g2";4810,40194707638
"g2";5001,79775453407
"g2";4918,53893907217
"g2";6553,16633345753
"g2";6032,07998063575
"g2";5516,55684799971
"g2";3346,53167759054
"g2";3994,64381840744
"g2";6434,85751109125
"g2";5159,36691071815
"g2";4264,90777047991
"g2";6124,12190570334
"g2";3487,87284644648
"g2";6786,79814876226
"g2";5041,02454651064
"g2";5632,32721868148
"g2";6206,40919798925
"g2";6264,45512925762
"g2";5924,17285757612
"g2";4719,30768665167
"g2";5329,11302696968
"g2";5793,29983291522
"g2";6531,75823536455
"g2";5882,84105444321
"g2";4954,6799623659
"g2";6216,87996924984
"g2";3922,90249349993
"g2";5770,01455587228
"g2";4521,68894529701
"g2";5472,02562588414
"g2";2624,71890382913
"g2";6991,35108720902
"g2";4571,12514602107
"g2";4194,86729588905
"g2";5475,63665390744
"g2";5326,7865963129
"g2";6681,12426813174
"g2";7421,71314391721
"g2";6708,84565758097
"g2";6674,676357007
"g2";3058,40151499426
"g2";4320,83132114606
"g2";4941,6675628138
"g2";6392,77655280269
"g2";3521,99408234599
"g2";5272,73824719767
"g2";5664,10716894405
"g2";3682,22587772156
"g2";6099,98525358726
"g2";4899,14079293652
"g2";7382,13128840675
"g2";5746,45375216373
"g2";3269,03760240317
"g2";6499,54848530337
"g2";5173,54841446982
"g2";5410,59023832797
"g2";4469,02135899278
"g2";6508,38990882445
"g2";6471,38203424136
"g2";6436,57353960374
"g2";6754,82748751371
"g2";4488,29157198055
"g2";5059,96054260129
"g2";7912,03061569106
"g2";6427,8582122482
"g2";5225,67661009702
"g2";4269,71004734525
"g2";5744,59585310158
"g2";6634,62880277076
"g2";8028,64861265812
"g2";4972,59642574695
"g2";4302,01188380321
"g2";5558,02547674532
"g2";7351,51198436511
"g2";3205,57544440739
"g2";4215,27172480105
"g2";3583,384603555
"g2";4127,10678205068
"g2";8408,20014430117
"g2";4095,85096903238
"g2";5338,83250514833
"g2";6521,22933355683
"g2";3971,93430596369
"g2";5907,52474805284
"g2";5318,09298197923
"g2";5838,55272288435
"g2";3833,92242801374
"g2";6197,19828222594
"g2";5113,28274604135
"g2";6140,3968094202
"g2";5307,09768195513
"g2";6733,98345757799
"g2";5082,07291056739
"g2";4719,41165558852
"g2";4394,67705434083
"g2";6489,58585714201
"g2";4746,41230719796
"g2";6257,66706724042
"g2";3638,07555775531
"g2";5425,1431070646
"g2";6376,72310798441
"g2";5626,67024390601
"g2";4176,96356275259
"g2";5454,24925558253
"g2";7985,98649353852
"g2";5453,31347236493
"g2";4826,21470835264
"g2";5983,51667710534
"g2";3616,96569577707
"g2";5558,82479496024
"g2";6243,86064517781
"g2";2474,50256653769
"g2";3705,27928439243
"g2";4154,51889455176
"g2";5201,18607231425
"g2";6752,29618061619
"g2";6109,07791011104
"g2";2731,20599143686
"g2";4529,24404410619
"g2";5770,27770147419
"g2";6781,0227367348
"g2";7092,35898182397
"g2";4212,95781320576
"g2";6718,30295653916
"g2";5213,05146768635
"g2";4204,77074271487
"g2";6403,15711775809
"g2";6694,41135423623
"g2";5925,570883361
"g2";4398,65276348846
"g2";4090,2037674903
"g2";5920,00758061124
"g2";5346,87877638523
"g2";4949,75529731254
"g2";3168,23690745895
"g2";4805,76941711266
"g2";4912,68641662821
"g2";5479,15312409345
"g2";6267,86799151206
"g2";5087,20185103959
"g2";3162,95522233704
"g2";4536,30290090169
"g2";3157,4595867935
"g2";3964,00466714865
"g2";3659,64852359503
"g2";5088,90655614393
"g2";2824,54636800763
"g2";6360,80567085872
"g2";5196,54857379208
"g2";4107,25505434622
"g2";5604,6536134357
"g2";4984,69392059612
"g2";6132,68992844928
"g2";6081,4734457282
"g2";4940,33201408825
"g2";7577,75889740049
"g2";4634,82315772782
"g2";5983,10708211082
"g2";7246,99764766131
"g2";4035,47934576035
"g2";5714,48317059341
"g2";5068,18365425169
"g2";5002,69262107305
"g2";4857,32322196729
"g2";6648,49452752816
"g2";4123,68307795253
"g2";5020,18009840765
"g2";4644,15377885678
"g2";4596,551141503
"g2";5663,98884009281
"g2";3531,25643172887
"g2";5791,34286469873
"g2";6271,53770848087
"g2";6409,61362079182
"g2";8881,25695148946
"g2";5757,94808099236
"g2";6785,08839860282
"g2";6494,27082263151
"g2";5679,38011531724
"g2";6824,64715448972
"g2";2768,08355879698
"g2";7721,81524083663
"g2";4802,97945381666
"g2";5997,46907838868
"g2";5195,35334974722
"g2";5701,29534997843
"g2";4035,18483792596
"g2";4461,88482444138
"g2";4801,37809201062
"g2";4005,76660252065
"g2";4847,16797040031
"g2";5461,09914909449
"g2";5838,92022754219
"g2";6231,67033827773
"g2";7712,62464306329
"g2";5682,46929485756
"g2";5821,05719858756
"g2";5482,66594074057
"g2";4540,09048650282
"g2";7259,9351669805
"g2";7425,35237350824
"g2";5817,95257656686
"g2";6254,24333214781
"g2";4115,83250457949
"g2";4409,96639475918
"g2";4691,62465713959
"g2";5168,23129098404
"g2";7165,93045869499
"g2";3818,21880067892
"g2";3444,46896198954
"g2";6304,61529290077
"g2";5617,27528769604
"g2";4638,6498187819
"g2";6931,62558264407
"g2";1705,20651904625
"g2";7114,70915215937
"g2";4193,99286148365
"g2";4823,02527389352
"g2";5779,51552460761
"g2";5098,66739684528
"g2";6278,33521977171
"g2";5820,47134265905
"g2";6362,43216334451
"g2";5953,19170296947
"g2";5574,81999416954
"g2";5849,79011381895
"g2";6057,06815451968
"g2";6417,24811279637
"g2";4252,767602003
"g2";4017,06098960198
"g2";5676,51014753836
"g2";4022,3886372803
"g2";3433,2164097878
"g2";5302,54933015474
"g2";6655,57779847975
"g2";5497,23137429764
"g2";6261,93843290751
"g2";6216,47635322579
"g2";6961,01209351053
"g2";4224,34610107934
"g2";7754,1114281371
"g2";5005,5321519913
"g2";5263,96900276885
"g2";6731,43809325157
"g2";3145,19050232839
"g2";7031,46423491566
"g2";5274,39272760549
"g2";8031,38196001799
"g2";2685,70160626696
"g2";7345,51009517876
"g2";6522,91732690937
"g2";4512,39936300274
"g2";7417,08551814115
"g2";6133,92438337462
"g2";1994,8650725355
"g2";3601,58176377972
"g2";4539,75543573143
"g2";5798,56392694162
"g2";6515,73856706057
"g2";7346,84980215964
"g2";6801,58993462737
"g2";5609,09505836034
"g2";2633,46149395437
"g2";5754,92382262699
"g2";6539,92570280799
"g2";3984,27696229824
"g2";5348,88894360298
"g2";6486,80314932735
"g2";3917,10905917218
"g2";5123,36789678672
"g2";5574,12335506527
"g2";6875,56976541963
"g2";6518,74325671112
"g2";5079,57143006244
"g2";4509,87674034037
"g2";5639,7588947559
"g2";4723,66794889378
"g2";6868,72543933401
"g2";4750,51680748592
"g2";5034,1743274352
"g2";6834,78029890958
"g2";5373,85722795043
"g2";6284,87156215733
"g2";8878,43961360713
"g2";4177,505613613
"g2";4862,38748669509
"g2";4581,14996513399
"g2";4849,13677217103
"g2";5096,84086356163
"g2";5563,71851422499
"g2";4044,62803130143
"g2";7396,53177997893
"g2";5362,50314099912
"g2";7595,04329561406
"g2";5232,43520526041
"g2";7256,65866569143
"g2";7431,0897057142
"g2";4934,03894603043
"g2";7592,63332286399
"g2";4328,73945362067
"g2";3202,90916400762
"g2";6751,08944870618
"g2";7054,63953119516
"g2";5546,79970716753
"g2";7314,73188473457
"g2";7652,53170999168
"g2";5699,28100859042
"g2";5106,63062076653
"g2";6795,9707820532
"g2";6076,18732119383
"g2";5632,68080461307
"g2";5356,98555671399
"g2";7663,22511111137
"g2";5951,6539826028
"g2";3995,15056069605
"g2";6597,03802947042
"g2";5846,13055556033
"g2";4188,16048219281
"g2";5222,14636466192
"g2";3717,47702182001
"g2";5559,18658514346
"g2";4341,39493148356
"g2";4835,7105320108
"g2";3337,751035584
"g2";3879,92892459885
"g2";5957,97648279231
"g2";7566,18143335117
"g2";5180,06190561872
"g2";6041,94414245982
"g2";5789,36192500383
"g2";5390,29069542747
"g2";3272,80126459446
"g2";3853,33585496305
"g2";6679,53806399859
"g2";5069,05433027015
"g2";5877,28425317298
"g2";4849,53448391551
"g2";5298,86372652578
"g2";3200,31100092464
"g2";6588,08404801163
"g2";5980,25709900275
"g2";4185,09704229806
"g2";4672,32903810561
"g2";5316,71439952595
"g2";7008,60478850975
"g2";6075,26042586057
"g2";6552,56343030751
"g2";4511,15715276612
"g2";5862,20682097403
"g2";6206,23853928493
"g2";6180,09607212363
"g2";3400,75068829007
"g2";7116,51884770343
"g2";7122,23907604231
"g2";3977,93575280299
"g2";5103,3536052788
"g2";5505,64074627253
"g2";7229,10803574899
"g2";6093,46720285297
"g2";6478,33518661095
"g2";2352,80445753468
"g2";3383,40114079574
"g2";7648,47223546088
"g2";6023,27696499183
"g2";7352,76818287461
"g2";5863,74476309557
"g2";5437,62000181908
"g2";4989,73815403541
"g2";5716,69057129815
"g2";4433,71482842355
"g2";5151,43819242985
"g2";4344,07321291665
"g2";4482,77762491921
"g2";5495,59002079911
"g2";6196,26497235737
"g2";6641,23703473498
"g2";5628,40959835916
"g2";7244,90225250561
"g2";7235,97646119086
"g2";7600,87148351387
"g2";8518,23573546353
"g2";7087,46645386908
"g2";7404,672243586
"g2";4483,93050389809
"g2";6082,32120459817
"g2";4300,64289009542
"g2";6652,04929225047
"g2";5063,28908568286
"g2";1649,24354052747
"g2";6381,69900852683
"g2";5712,4328548254
"g2";6085,00376323129
"g2";7235,87830354902
"g2";6456,05118859337
"g2";5247,24084936921
"g2";3337,09508293529
"g2";6382,54949015448
"g2";6425,55628521747
"g2";3755,43167669318
"g2";5199,30689108325
"g2";5531,80938459596
"g2";6183,11406370163
"g2";5390,18035014812
"g2";6805,08625044477
"g2";4884,0951847646
"g2";5855,56351835476
"g2";5173,07102382628
"g2";7468,17134081598
"g2";8061,5304550099
"g2";5017,2423317279
"g2";6666,41395167861
"g2";3977,96397036536
"g2";7374,20500432798
"g2";1846,6366377606
"g2";6811,65032334492
"g2";3933,3754116547
"g2";7731,78104971035
"g2";4283,69711192562
"g2";5692,05863350456
"g2";6136,42354694851
"g2";5031,64371275293
"g2";4159,88198461476
"g2";8389,38865552782
"g2";4185,01828242202
"g2";5236,39090254978
"g2";5336,14634708097
"g2";5102,77070878995
"g2";5936,22282545521
"g2";6067,2910392052
"g2";4658,93763400714
"g2";5827,2669689479
"g2";5490,93011522589
"g2";5374,92145970991
"g2";3534,69112178039
"g2";5751,69132398946
"g2";7018,72600769556
"g2";4344,27682134655
"g2";5637,21351027398
"g2";5039,79565927272
"g2";6596,54357385955
"g2";8490,34797900126
"g2";4412,66036403905
"g2";6183,66987955724
"g2";5734,98204023284
"g2";5927,98233504143
"g2";7631,135925507
"g2";4640,24940429951
"g2";8484,20992635486
"g2";5040,84360428139
"g2";6498,2343436822
"g2";5836,39401595487
"g2";6377,26268962039
"g2";6470,67024942372
"g2";3567,43600819637
"g2";4263,84972154033
"g2";2934,55759473189
"g2";1558,96321002454
"g2";1831,35615667856
"g2";4055,8400839875
"g2";6292,43493004062
"g2";7749,6333128923
"g2";5360,43567489946
"g2";6423,30930290641
"g2";8109,58734411377
"g2";4292,66018910635
"g2";5927,03269639843
"g2";5587,75507270172
"g2";5571,08081370437
"g2";6226,58261540071
"g2";6873,24741899475
"g2";7372,40739952927
"g2";5305,56749466507
"g2";5383,97214131304
"g2";5872,4995550657
"g2";3985,60892948997
"g2";6044,85525712325
"g2";6428,12302208523
"g2";6293,4980985276
"g2";5308,29823386815
"g2";6940,02817946744
"g2";7988,93286784881
"g2";6711,68110917707
"g2";5006,72294539323
"g2";7581,10728733634
"g3";4144,4825802661
"g3";3982,3791340563
"g3";4512,13018073223
"g3";3739,04891262724
"g3";4824,51305344184
"g3";4963,69535792687
"g3";5411,19727682609
"g3";2223,68198207199
"g3";5611,57202692333
"g3";6058,77592757015
"g3";4377,12021717297
"g3";4522,42063691033
"g3";5129,58919320031
"g3";5028,85919977365
"g3";6246,25133942888
"g3";4017,88256878188
"g3";6148,5226486346
"g3";4711,07820985904
"g3";3194,63928922042
"g3";6009,2963921613
"g3";4146,19004392685
"g3";5102,32906631171
"g3";4148,58617178591
"g3";4081,84755561573
"g3";4361,82265123249
"g3";3639,3213414159
"g3";3734,12355440407
"g3";5621,00103701729
"g3";5838,63213684771
"g3";4779,52583407951
"g3";5957,46132073861
"g3";5640,30270899422
"g3";3775,19769273324
"g3";6795,62143842661
"g3";2615,51492114922
"g3";3421,51595798583
"g3";2643,85226721
"g3";5472,17267970121
"g3";2630,47949477175
"g3";3929,66849414637
"g3";2971,58535257777
"g3";3471,85872070802
"g3";3674,31879794387
"g3";3932,66569164399
"g3";5114,31383016778
"g3";6364,35951230377
"g3";7111,63736537819
"g3";3202,58512519877
"g3";4551,92183448691
"g3";4758,11172054653
"g3";4773,6249258161
"g3";5607,30500651983
"g3";6055,0080446778
"g3";4203,17899653306
"g3";5666,52407084475
"g3";4323,92029843932
"g3";3809,56253403527
"g3";3711,02994113042
"g3";4320,50219054186
"g3";6511,33840333806
"g3";3460,06237077057
"g3";3347,39964152759
"g3";2701,16721259456
"g3";3916,73432364877
"g3";4306,50883569813
"g3";5278,19955227178
"g3";3370,21108635004
"g3";4438,31997148487
"g3";6549,45017333076
"g3";5123,60372378226
"g3";4116,56698666452
"g3";3819,57816548949
"g3";4237,66895429345
"g3";3880,38110465054
"g3";5243,99846524063
"g3";5370,84003368014
"g3";5472,875060093
"g3";5960,61238229009
"g3";3423,76475343681
"g3";3847,71542084472
"g3";4755,50734258138
"g3";4303,65514892992
"g3";2700,458144678
"g3";3215,17545071516
"g3";3700,9487730189
"g3";6639,76460513507
"g3";4412,59849985897
"g3";4686,79667721092
"g3";5972,39465353825
"g3";3566,76307584867
"g3";3682,18876828135
"g3";4873,41250163513
"g3";3238,39918564515
"g3";4327,08543698873
"g3";5785,94988686455
"g3";3452,54692923552
"g3";5381,61993176381
"g3";4788,3912046875
"g3";5082,04335285598
"g3";6290,27489404238
"g3";4231,59510767798
"g3";5382,28834384243
"g3";4684,79311158228
"g3";5554,00915118626
"g3";5531,91291718532
"g3";3501,82222148179
"g3";4696,46634675445
"g3";5500,12297510689
"g3";4085,42418288853
"g3";4108,01375037532
"g3";5490,4156515968
"g3";5976,03013343267
"g3";4739,18801009839
"g3";3412,59750833315
"g3";3713,3734754567
"g3";4540,47484956157
"g3";4308,33643801813
"g3";3940,25562478935
"g3";4703,86525694001
"g3";4944,36485325136
"g3";4423,09873215837
"g3";6453,3339529257
"g3";7214,85316954632
"g3";2032,89553081382
"g3";4068,53095270701
"g3";3340,12185101641
"g3";3110,96530658623
"g3";3258,9252011241
"g3";3190,22190267332
"g3";4333,5136559877
"g3";2968,3534971365
"g3";3889,05188776471
"g3";4082,93038798073
"g3";3956,13534097879
"g3";4001,34140285019
"g3";5095,67157801889
"g3";6435,74740260684
"g3";4183,26458260208
"g3";2795,36148924163
"g3";5597,24050349042
"g3";3964,9551183733
"g3";5585,64939873419
"g3";4028,57136680344
"g3";3933,27829715174
"g3";5152,93913785695
"g3";1479,79248904258
"g3";4160,87051879696
"g3";6146,67516390349
"g3";3186,45331884247
"g3";1688,49945256134
"g3";5115,53428251295
"g3";5248,0911249154
"g3";4245,19661733077
"g3";5625,95720025941
"g3";4890,45745772031
"g3";6120,53097661554
"g3";3932,47307997245
"g3";4214,38841541423
"g3";3388,33079477441
"g3";5907,00097330229
"g3";5211,66560910873
"g3";1740,5179671052
"g3";4043,53035209249
"g3";6359,98151970008
"g3";3148,29030206308
"g3";3536,8267947255
"g3";4533,58174230751
"g3";6094,6577590791
"g3";3096,80045955434
"g3";3491,82119171723
"g3";4673,19978914268
"g3";1974,09628238747
"g3";2846,32071111129
"g3";5099,56929730105
"g3";2845,90132460582
"g3";5139,0054296017
"g3";4219,087563165
"g3";4189,58857231612
"g3";4564,95708420134
"g3";5752,01645613828
"g3";4174,06517931638
"g3";6211,97095978088
"g3";4544,24960911661
"g3";4803,96770378102
"g3";4013,04409934634
"g3";3682,82830080237
"g3";3987,29647704528
"g3";5018,51882941653
"g3";5054,90713353691
"g3";4166,80371618415
"g3";5084,24142773756
"g3";5834,19408219169
"g3";5236,63103733053
"g3";5343,27148048486
"g3";3680,82534133219
"g3";3135,43278109766
"g3";5043,77726393322
"g3";3873,90947767861
"g3";5185,12636015045
"g3";4933,92122521314
"g3";3988,9050082987
"g3";6305,82776220733
"g3";4028,114805586
"g3";6520,81017197095
"g3";4858,75974317008
"g3";6069,38175362948
"g3";3740,72774632578
"g3";4995,04675373885
"g3";5658,58072211582
"g3";3121,61513581686
"g3";2816,75039300681
"g3";4209,85405978605
"g3";3193,55883673136
"g3";5509,2181737496
"g3";4642,92996504505
"g3";3263,57517721453
"g3";2902,48215788493
"g3";5632,1150154815
"g3";5609,64042514194
"g3";6235,44278344514
"g3";2986,14542325996
"g3";5171,13575001687
"g3";4351,41818595394
"g3";6271,17887977869
"g3";4250,67095340778
"g3";5909,42656932429
"g3";4428,78891651978
"g3";2904,95472919273
"g3";3161,38767267546
"g3";4444,92019256379
"g3";3093,59619446295
"g3";2691,39136388166
"g3";4731,47386483428
"g3";3865,17148374508
"g3";6107,42855054581
"g3";4581,92859184506
"g3";4639,24194579873
"g3";5579,37268297342
"g3";5398,03164045566
"g3";3881,70167934928
"g3";4604,48924939343
"g3";3190,60946930749
"g3";823,654036772289
"g3";5010,51167839478
"g3";3810,45744714999
"g3";4933,97130451274
"g3";4185,79388931162
"g3";4702,4038323585
"g3";4393,03195306869
"g3";4453,71263965105
"g3";4292,73924352457
"g3";4511,82073951986
"g3";6461,90218996004
"g3";3950,87363676453
"g3";6680,78833303389
"g3";5410,49345878205
"g3";5069,17444152507
"g3";4207,164264361
"g3";5290,15350101629
"g3";7180,44056364049
"g3";4578,53203030785
"g3";4864,23106500042
"g3";3210,35753126398
"g3";5024,38157668283
"g3";5847,2457074706
"g3";4132,62128795423
"g3";5295,88182350997
"g3";5340,27918725445
"g3";4550,44406930547
"g3";4747,46741038261
"g3";3183,92414709108
"g3";5988,25609404426
"g3";5132,27236874829
"g3";5089,05954028427
"g3";2680,71427314982
"g3";3036,84094274486
"g3";5318,56069403801
"g3";4987,81718735693
"g3";4285,87110773555
"g3";3728,55400126243
"g3";8215,0040598897
"g3";5333,581345425
"g3";5075,13764902869
"g3";3866,36225500651
"g3";3378,43804184114
"g3";3476,28426422609
"g3";3344,83567752577
"g3";5054,18348440657
"g3";4399,90643759429
"g3";4501,19656414471
"g3";5805,14680861972
"g3";5962,03376833344
"g3";3816,05518419763
"g3";4212,56333246772
"g3";4187,78642514242
"g3";2058,86516320183
"g3";3231,54238985497
"g3";5049,36003338692
"g3";2665,70817299853
"g3";4751,95526900242
"g3";4242,7604122475
"g3";2397,46856323037
"g3";6049,95161943487
"g3";3837,70440595456
"g3";3380,8819245441
"g3";5704,0614161883
"g3";5077,29373581074
"g3";4866,87083748044
"g3";5372,04375085355
"g3";3685,91317993709
"g3";4345,32612184558
"g3";4765,55784493415
"g3";3566,3731470238
"g3";3229,46201870224
"g3";4182,62602223494
"g3";5232,95027428568
"g3";5603,23755732205
"g3";3448,87791599409
"g3";4512,52948487901
"g3";5694,01529754359
"g3";4366,03724248953
"g3";4658,18032248573
"g3";5299,29541547986
"g3";3872,60222492827
"g3";5037,19233929954
"g3";4088,72406695331
"g3";3478,67928121683
"g3";5192,79309920049
"g3";3541,5782178151
"g3";5342,63948887223
"g3";5786,96407871316
"g3";4100,87227076996
"g3";4277,82905977801
"g3";3236,69295047641
"g3";4308,65382138946
"g3";4597,43213216823
"g3";4218,95994826008
"g3";3486,33496291765
"g3";5578,64767404293
"g3";4513,2085778901
"g3";3615,54348858296
"g3";3694,31049536932
"g3";5504,80461555636
"g3";3836,20579358377
"g3";3721,45404678961
"g3";5105,8548667124
"g3";5797,56768565916
"g3";4195,17553868243
"g3";3536,30186799001
"g3";6122,97546884816
"g3";3879,49547414625
"g3";4114,49254748753
"g3";4895,41048021011
"g3";6486,27852118265
"g3";4979,93354570823
"g3";4189,19317471424
"g3";6448,14398394712
"g3";6509,28900616643
"g3";4210,35399831866
"g3";4043,56126427541
"g3";5123,31442990685
"g3";4679,32687809832
"g3";2952,95844906567
"g3";3874,85133452098
"g3";4094,28465173957
"g3";5388,18614163285
"g3";4344,1080515674
"g3";4749,07204569867
"g3";2180,46262279493
"g3";6365,95712389541
"g3";4363,87737152401
"g3";3545,92123241646
"g3";5255,1880448246
"g3";2969,70488785232
"g3";5327,4081391069
"g3";5858,61310993324
"g3";5940,8791764081
"g3";3260,34483194482
"g3";5962,09075559374
"g3";5436,23031771053
"g3";6609,87928007538
"g3";5911,62992972297
"g3";4102,15461792616
"g3";5083,07236761932
"g3";5164,36111026042
"g3";3852,14174496896
"g3";4010,21803852449
"g3";2317,5854463138
"g3";3269,35915903418
"g3";3644,89029954434
"g3";5013,0847062088
"g3";5040,9606889882
"g3";2178,24289324199
"g3";6028,07365764509
"g3";5676,4447501646
"g3";5664,62117845974
"g3";3318,78818952384
"g3";6433,77489144462
"g3";3145,17590607431
"g3";4499,10557985245
"g3";4479,32585469055
"g3";6204,34411114937
"g3";3769,59321511523
"g3";3924,10255232517
"g3";3542,05341347939
"g3";4082,63698574077
"g3";5731,16020329611
"g3";4226,99411521388
"g3";4043,15294392056
"g3";3039,18141266857
"g3";5318,56048731572
"g3";5086,59702881189
"g3";4737,5585348678
"g3";5028,1445000822
"g3";2924,42798277964
"g3";2092,76083907625
"g3";4594,07166636727
"g3";5294,13904350079
"g3";5394,1709508256
"g3";4241,60273716455
"g3";5156,31822464691
"g3";4607,47460811896
"g3";4518,19440207421
"g3";4875,54732802504
"g3";4947,59414243765
"g3";5055,82269933202
"g3";4684,10813122166
"g3";2126,36468141451
"g3";5072,72854422621
"g3";4635,4960333073
"g3";3030,50693539662
"g3";3976,47037156023
"g3";2759,81982621149
"g3";5367,76413932829
"g3";5205,65805932229
"g3";3162,55898473364
"g3";3170,74000700719
"g3";4657,66483842694
"g3";3737,59846171754
"g3";4599,722683658
"g3";7158,85899659839
"g3";5493,84902416709
"g3";4849,00573144987
"g3";8121,53853090194
"g3";5522,94672374237
"g3";6025,80716266204
"g3";7343,85539612475
"g3";2418,19020461994
"g3";3728,48522832439
"g3";3092,42033517348
"g3";1930,35782573836
"g3";4500,35966244687
"g3";3333,37023661111
"g3";6031,4189405745
"g3";6912,34060544726
"g3";5022,58846858654
"g3";3515,70561288062
"g3";4834,17190638661
"g3";5482,45610593541
"g3";5655,12793995129
"g3";5809,15929829013
"g3";5094,90588896148
"g3";4083,73355283681
"g3";4687,9581834109
"g3";4685,44641862158
"g3";4793,19531377768
"g3";5317,9963837424
"g3";4773,07903501123
"g3";2842,58413758548
"g3";5642,63227587218
"g3";5136,72675280542
"g3";3183,47325999363
"g3";4401,70465441741
"g3";5277,79967294173
"g3";4972,85509097299
"g3";2711,20938376866
"g3";7284,8677290454
"g3";5594,14871426441
"g3";5399,26808302762
"g3";2911,83313759417
"g3";4229,72291233631
"g3";3786,58850438095
"g3";5912,74251634935
"g3";4102,10917827646
"g3";5296,59026499134
"g3";3105,51717545775
"g3";2519,0668462916
"g3";5203,44376908245
"g3";2895,53580074798
"g3";5767,68759542642
"g3";4748,33867565797
"g3";4446,47675620649
"g3";5188,5095239279
"g3";3738,64017103144
"g3";4162,51916140517
"g3";4524,62489993491
"g3";3668,28153277466
"g3";4516,43636926518
"g3";3605,92275677517
"g3";4636,58334434341
"g3";3597,84746959318
"g3";4444,89218880795
"g3";3626,59987870543
"g3";4586,78593846129
"g3";5626,06860515966
"g3";3589,77804329444
"g3";2776,1806051971
"g3";2258,06793566436
"g3";3235,39834471038
"g3";3560,81324791982
"g3";3300,39506230517
"g3";4341,73518387059
"g3";4159,67834464139
"g3";3447,09147143344
"g3";4647,5141667874
"g3";4681,10043843131
"g3";4114,80425053168
"g3";2148,88468905161
"g3";2368,98233231387
"g3";2717,98211386032
"g3";3585,32873345805
"g3";4466,67551532046
"g3";5423,45621486148
"g3";4973,74868130384
"g3";4191,93762026518
"g3";6560,79600158954
"g3";6117,03427499769
"g3";3960,20212706994
"g3";3723,77949672973
"g3";7428,86346822334
"g3";3753,34977944823
"g3";5039,97681699773
"g3";6905,01581502289
"g3";3992,69530852917
"g3";4039,86032340334
"g3";4740,37637131776
"g3";2853,96332631694
"g3";3247,6760957247
"g3";4437,9944071825
"g3";1455,04469575849
"g3";6030,25621993478
"g3";1393,94409454022
"g3";3591,17900351295
"g3";3456,70815566779
"g3";4995,81313895197
"g3";3862,25297683838
"g3";3943,03127997649
"g3";4612,92862087088
"g3";2874,54161972642
"g3";5897,28034155256
"g3";4846,58303594366
"g3";3422,42989258679
"g3";6995,79161207637
